,year,region,wine,beer,vodka,champagne,brandy,lat,lon,total_alc
788,2007,Nizhny Novgorod Oblast,7.1,70.0,12.0,1.8,0.5,55.4718033,44.0911594,100.8
789,2008,Nizhny Novgorod Oblast,6.3,62.8,12.2,1.8,0.6,55.4718033,44.0911594,30.9
790,2009,Nizhny Novgorod Oblast,6.7,58.9,11.8,1.8,0.6,55.4718033,44.0911594,75.3
791,2010,Nizhny Novgorod Oblast,7.9,51.8,11.5,1.8,0.7,55.4718033,44.0911594,96.2
792,2011,Nizhny Novgorod Oblast,7.66,51.77,10.98,1.68,0.65,55.4718033,44.0911594,103.6
793,2012,Nizhny Novgorod Oblast,7.3,53.5,10.5,1.8,0.7,55.4718033,44.0911594,77.80000000000001
794,2013,Nizhny Novgorod Oblast,6.0,55.5,8.5,1.6,0.7,55.4718033,44.0911594,82.5
795,2014,Nizhny Novgorod Oblast,7.8,56.3,7.0,1.0,0.7,55.4718033,44.0911594,104.8
796,2015,Nizhny Novgorod Oblast,6.8,56.9,6.7,1.1,0.7,55.4718033,44.0911594,
797,2016,Nizhny Novgorod Oblast,6.3,56.6,6.5,1.1,0.7,55.4718033,44.0911594,83.8
798,1998,Novgorod Oblast,4.1,32.7,16.5,1.6,0.2,58.2843833,32.5169757,88.30000000000001
799,1999,Novgorod Oblast,4.9,48.8,17.6,0.9,0.3,58.2843833,32.5169757,98.1
800,2000,Novgorod Oblast,4.6,39.8,12.8,0.4,0.2,58.2843833,32.5169757,91.3
801,2001,Novgorod Oblast,4.6,34.7,12.6,0.4,0.2,58.2843833,32.5169757,69.7
802,2002,Novgorod Oblast,5.0,37.1,13.1,0.5,0.2,58.2843833,32.5169757,50.60000000000001
803,2003,Novgorod Oblast,5.5,34.2,13.2,0.4,0.2,58.2843833,32.5169757,62.800000000000004
804,2004,Novgorod Oblast,5.9,35.4,13.7,0.5,0.2,58.2843833,32.5169757,137.9
805,2005,Novgorod Oblast,6.1,36.4,13.5,0.4,0.2,58.2843833,32.5169757,96.2
806,2006,Novgorod Oblast,6.4,41.6,15.0,0.4,0.2,58.2843833,32.5169757,84.8
807,2007,Novgorod Oblast,12.1,44.0,13.8,1.4,0.6,58.2843833,32.5169757,68.39999999999999
808,2008,Novgorod Oblast,14.5,54.6,14.4,1.8,0.8,58.2843833,32.5169757,91.39999999999999
809,2009,Novgorod Oblast,14.8,49.1,14.0,1.8,0.8,58.2843833,32.5169757,71.9
810,2010,Novgorod Oblast,14.8,49.6,14.7,1.9,0.9,58.2843833,32.5169757,115.99999999999999
811,2011,Novgorod Oblast,13.71,49.97,14.89,2.51,1.06,58.2843833,32.5169757,116.10000000000001
812,2012,Novgorod Oblast,13.1,50.0,14.7,2.6,1.1,58.2843833,32.5169757,66.10000000000001
813,2013,Novgorod Oblast,11.3,48.7,12.6,2.4,1.1,58.2843833,32.5169757,59.99999999999999
814,2014,Novgorod Oblast,12.0,53.7,10.5,2.0,1.0,58.2843833,32.5169757,73.9
815,2015,Novgorod Oblast,10.5,49.3,8.5,1.4,0.9,58.2843833,32.5169757,115.3
816,2016,Novgorod Oblast,10.6,47.4,8.5,1.4,0.9,58.2843833,32.5169757,87.80000000000001
817,1998,Novosibirsk Oblast,2.0,22.0,16.4,0.9,0.1,55.8204953,78.866158,87.9
818,1999,Novosibirsk Oblast,2.5,28.1,20.5,1.4,0.2,55.8204953,78.866158,55.699999999999996
819,2000,Novosibirsk Oblast,2.6,37.3,20.7,1.6,0.2,55.8204953,78.866158,117.6
820,2001,Novosibirsk Oblast,2.7,48.4,20.6,1.3,0.3,55.8204953,78.866158,68.60000000000001
821,2002,Novosibirsk Oblast,3.0,47.7,19.9,1.0,0.3,55.8204953,78.866158,72.10000000000001
822,2003,Novosibirsk Oblast,3.5,61.5,20.4,1.0,0.3,55.8204953,78.866158,77.3
823,2004,Novosibirsk Oblast,2.9,77.5,11.5,0.3,0.2,55.8204953,78.866158,80.60000000000001
824,2005,Novosibirsk Oblast,2.6,81.8,7.8,0.3,0.2,55.8204953,78.866158,133.6
825,2006,Novosibirsk Oblast,2.7,84.9,7.3,0.3,0.2,55.8204953,78.866158,67.9
826,2007,Novosibirsk Oblast,5.3,91.8,16.8,1.6,0.5,55.8204953,78.866158,78.6
827,2008,Novosibirsk Oblast,5.4,90.4,13.6,1.8,0.6,55.8204953,78.866158,126.1
828,2009,Novosibirsk Oblast,5.2,78.8,11.2,1.7,0.6,55.8204953,78.866158,
829,2010,Novosibirsk Oblast,5.4,70.9,10.7,1.8,0.7,55.8204953,78.866158,22.8
830,2011,Novosibirsk Oblast,4.9,84.83,10.37,1.76,0.69,55.8204953,78.866158,86.80000000000001
831,2012,Novosibirsk Oblast,5.4,89.7,9.7,1.9,0.8,55.8204953,78.866158,81.49999999999999
832,2013,Novosibirsk Oblast,5.3,74.9,7.9,1.8,0.7,55.8204953,78.866158,72.5
833,2014,Novosibirsk Oblast,6.0,67.5,6.5,1.9,0.6,55.8204953,78.866158,92.0
834,2015,Novosibirsk Oblast,5.8,55.7,4.9,1.4,0.5,55.8204953,78.866158,97.30000000000001
835,2016,Novosibirsk Oblast,6.7,46.6,4.9,1.3,0.6,55.8204953,78.866158,83.2
836,1998,Omsk Oblast,6.2,42.1,12.8,1.0,0.6,56.0935263,73.5099936,59.6
837,1999,Omsk Oblast,7.5,36.0,16.6,1.1,0.5,56.0935263,73.5099936,120.1
838,2000,Omsk Oblast,4.6,41.5,10.3,0.6,0.3,56.0935263,73.5099936,94.1
839,2001,Omsk Oblast,4.6,55.5,12.3,0.6,0.3,56.0935263,73.5099936,67.69999999999999
840,2002,Omsk Oblast,4.9,84.2,13.9,0.6,0.3,56.0935263,73.5099936,116.4
841,2003,Omsk Oblast,3.9,97.3,14.6,0.5,0.3,56.0935263,73.5099936,101.3
842,2004,Omsk Oblast,4.0,26.6,8.9,0.7,0.3,56.0935263,73.5099936,120.1
843,2005,Omsk Oblast,4.0,28.2,9.2,0.7,0.3,56.0935263,73.5099936,147.8
844,2006,Omsk Oblast,3.7,30.4,7.1,0.6,0.3,56.0935263,73.5099936,
845,2007,Omsk Oblast,3.0,104.2,8.2,0.5,0.2,56.0935263,73.5099936,60.3
846,2008,Omsk Oblast,4.8,126.3,8.7,1.0,0.3,56.0935263,73.5099936,39.599999999999994
847,2009,Omsk Oblast,5.0,116.7,7.8,1.0,0.3,56.0935263,73.5099936,65.5
848,2010,Omsk Oblast,5.6,118.8,6.9,1.2,0.4,56.0935263,73.5099936,120.1
849,2011,Omsk Oblast,5.02,126.93,6.78,1.28,0.44,56.0935263,73.5099936,97.6
850,2012,Omsk Oblast,5.1,125.2,7.0,1.4,0.5,56.0935263,73.5099936,45.599999999999994
851,2013,Omsk Oblast,4.9,103.0,5.0,1.5,0.5,56.0935263,73.5099936,66.69999999999999
852,2014,Omsk Oblast,4.9,79.7,4.3,1.5,0.5,56.0935263,73.5099936,93.1
853,2015,Omsk Oblast,5.0,60.4,3.4,1.2,0.4,56.0935263,73.5099936,68.69999999999999
854,2016,Omsk Oblast,5.0,53.2,3.5,1.1,0.5,56.0935263,73.5099936,82.9
855,1998,Orenburg Oblast,1.7,19.0,9.1,1.2,0.2,52.0269262,54.7276647,99.19999999999999
856,1999,Orenburg Oblast,1.6,24.3,11.2,0.9,0.1,52.0269262,54.7276647,75.1
857,2000,Orenburg Oblast,1.6,31.5,9.5,0.7,0.1,52.0269262,54.7276647,77.5
858,2001,Orenburg Oblast,2.3,34.6,10.8,0.7,0.2,52.0269262,54.7276647,63.900000000000006
859,2002,Orenburg Oblast,2.3,34.2,10.9,0.7,0.2,52.0269262,54.7276647,74.8
860,2003,Orenburg Oblast,2.5,28.7,8.5,0.6,0.2,52.0269262,54.7276647,107.0
861,2004,Orenburg Oblast,3.0,35.6,8.6,0.6,0.2,52.0269262,54.7276647,118.79999999999998
862,2005,Orenburg Oblast,3.2,39.0,9.2,0.7,0.3,52.0269262,54.7276647,98.7
863,2006,Orenburg Oblast,3.3,46.4,10.3,0.8,0.3,52.0269262,54.7276647,23.6
864,2007,Orenburg Oblast,3.7,52.0,9.2,0.8,0.4,52.0269262,54.7276647,69.80000000000001
865,2008,Orenburg Oblast,4.5,70.1,9.3,0.9,0.4,52.0269262,54.7276647,85.9
866,2009,Orenburg Oblast,4.2,75.6,7.5,0.9,0.2,52.0269262,54.7276647,128.9
867,2010,Orenburg Oblast,4.3,68.6,6.8,0.9,0.3,52.0269262,54.7276647,
868,2011,Orenburg Oblast,4.5,66.58,6.38,1.1,0.3,52.0269262,54.7276647,104.6
869,2012,Orenburg Oblast,4.5,65.2,6.5,1.2,0.4,52.0269262,54.7276647,35.4
870,2013,Orenburg Oblast,4.0,63.0,5.7,1.1,0.3,52.0269262,54.7276647,94.9
871,2014,Orenburg Oblast,4.0,60.5,3.7,1.2,0.3,52.0269262,54.7276647,37.699999999999996
872,2015,Orenburg Oblast,4.5,42.0,3.2,1.0,0.3,52.0269262,54.7276647,85.7
873,2016,Orenburg Oblast,4.5,42.4,3.3,1.0,0.3,52.0269262,54.7276647,104.20000000000002
874,1998,Oryol Oblast,3.1,14.7,11.8,0.8,0.4,52.8392765,36.4251709,34.3
875,1999,Oryol Oblast,3.8,29.4,15.0,1.0,0.3,52.8392765,36.4251709,83.89999999999999
876,2000,Oryol Oblast,3.2,31.1,14.8,1.2,0.4,52.8392765,36.4251709,97.7
877,2001,Oryol Oblast,3.4,29.9,12.0,1.6,0.3,52.8392765,36.4251709,113.5
878,2002,Oryol Oblast,3.7,29.4,11.1,1.2,0.3,52.8392765,36.4251709,83.9
879,2003,Oryol Oblast,3.8,32.8,10.6,1.4,0.3,52.8392765,36.4251709,85.4
880,2004,Oryol Oblast,3.5,36.9,8.4,1.1,0.3,52.8392765,36.4251709,110.10000000000001
881,2005,Oryol Oblast,4.1,39.7,8.0,1.3,0.3,52.8392765,36.4251709,
882,2006,Oryol Oblast,3.9,44.7,7.7,1.3,0.3,52.8392765,36.4251709,100.5
883,2007,Oryol Oblast,4.6,45.9,7.8,1.4,0.3,52.8392765,36.4251709,84.4
884,2008,Oryol Oblast,5.1,61.1,8.8,1.7,0.4,52.8392765,36.4251709,101.1
885,2009,Oryol Oblast,5.7,58.8,9.1,1.7,0.5,52.8392765,36.4251709,92.5
886,2010,Oryol Oblast,6.6,61.4,8.5,1.6,0.4,52.8392765,36.4251709,64.10000000000001
887,2011,Oryol Oblast,6.8,62.18,8.11,1.66,0.47,52.8392765,36.4251709,53.599999999999994
888,2012,Oryol Oblast,6.4,66.8,8.0,1.7,0.5,52.8392765,36.4251709,66.8
889,2013,Oryol Oblast,5.9,73.2,6.7,1.7,0.5,52.8392765,36.4251709,131.0
890,2014,Oryol Oblast,6.9,54.4,4.9,1.7,0.5,52.8392765,36.4251709,112.89999999999999
891,2015,Oryol Oblast,7.2,49.4,4.4,1.5,0.5,52.8392765,36.4251709,86.3
892,2016,Oryol Oblast,6.4,44.2,4.1,1.2,0.5,52.8392765,36.4251709,68.69999999999999
893,1998,Penza Oblast,1.9,18.5,5.8,0.2,0.1,53.1655415,44.7879181,83.69999999999999
894,1999,Penza Oblast,2.0,19.7,6.0,0.4,0.1,53.1655415,44.7879181,86.1
895,2000,Penza Oblast,1.8,27.0,6.4,0.3,0.1,53.1655415,44.7879181,111.8
896,2001,Penza Oblast,5.1,30.1,6.8,0.4,0.1,53.1655415,44.7879181,141.1
897,2002,Penza Oblast,5.7,32.3,6.9,0.4,0.1,53.1655415,44.7879181,85.2
898,2003,Penza Oblast,7.7,34.2,7.8,0.6,0.1,53.1655415,44.7879181,77.10000000000001
899,2004,Penza Oblast,9.1,38.2,6.9,0.6,0.2,53.1655415,44.7879181,78.8
900,2005,Penza Oblast,10.2,54.3,7.7,1.0,0.2,53.1655415,44.7879181,119.6
901,2006,Penza Oblast,8.7,56.3,6.7,0.8,0.1,53.1655415,44.7879181,99.1
902,2007,Penza Oblast,10.0,55.2,7.6,0.9,0.2,53.1655415,44.7879181,93.89999999999999
903,2008,Penza Oblast,8.3,61.7,7.5,1.0,0.3,53.1655415,44.7879181,64.4
904,2009,Penza Oblast,8.8,58.6,7.4,1.1,0.3,53.1655415,44.7879181,120.3
905,2010,Penza Oblast,7.8,62.6,7.6,1.2,0.3,53.1655415,44.7879181,76.99999999999999
906,2011,Penza Oblast,7.37,87.37,7.89,1.22,0.39,53.1655415,44.7879181,67.6
907,2012,Penza Oblast,6.0,97.9,7.3,1.0,0.4,53.1655415,44.7879181,75.40000000000002
908,2013,Penza Oblast,6.3,128.5,6.0,1.0,0.4,53.1655415,44.7879181,83.3
909,2014,Penza Oblast,7.2,100.7,4.9,0.9,0.4,53.1655415,44.7879181,154.5
910,2015,Penza Oblast,6.2,65.6,4.3,0.7,0.3,53.1655415,44.7879181,49.50000000000001
911,2016,Penza Oblast,5.9,51.1,4.4,0.6,0.3,53.1655415,44.7879181,95.8
912,1998,Perm Krai,3.2,19.0,16.7,0.9,0.2,58.5951603,56.3159546,126.2
913,1999,Perm Krai,3.2,15.4,15.8,1.3,0.3,58.5951603,56.3159546,
914,2000,Perm Krai,4.1,30.7,20.0,1.3,0.3,58.5951603,56.3159546,18.1
915,2001,Perm Krai,4.1,56.9,15.9,0.8,0.3,58.5951603,56.3159546,86.69999999999999
916,2002,Perm Krai,5.6,58.2,17.4,0.8,0.4,58.5951603,56.3159546,80.5
917,2003,Perm Krai,6.8,55.7,16.5,0.9,0.4,58.5951603,56.3159546,75.7
918,2004,Perm Krai,8.3,68.1,16.0,1.5,0.7,58.5951603,56.3159546,96.2
919,2005,Perm Krai,8.2,70.1,12.1,0.9,0.4,58.5951603,56.3159546,102.0
920,2006,Perm Krai,8.1,89.2,12.1,1.1,0.5,58.5951603,56.3159546,92.1
921,2007,Perm Krai,8.8,91.4,13.3,1.2,0.6,58.5951603,56.3159546,62.9
922,2008,Perm Krai,7.6,98.3,11.7,1.3,0.7,58.5951603,56.3159546,118.5
923,2009,Perm Krai,7.2,84.6,10.9,1.2,0.6,58.5951603,56.3159546,102.3
924,2010,Perm Krai,6.6,78.1,10.7,1.2,0.6,58.5951603,56.3159546,57.599999999999994
925,2011,Perm Krai,6.07,79.01,10.1,1.24,0.64,58.5951603,56.3159546,126.89999999999999
926,2012,Perm Krai,5.6,82.7,9.7,1.4,0.8,58.5951603,56.3159546,82.4
927,2013,Perm Krai,5.2,74.2,8.7,1.3,0.8,58.5951603,56.3159546,118.5
928,2014,Perm Krai,6.5,52.9,8.5,1.3,0.9,58.5951603,56.3159546,159.4
929,2015,Perm Krai,5.8,47.3,6.9,0.9,0.8,58.5951603,56.3159546,
930,2016,Perm Krai,5.5,51.5,7.1,0.9,0.7,58.5951603,56.3159546,61.60000000000001
931,1998,Primorsky Krai,0.6,14.9,6.3,0.8,0.1,45.0819456,134.726645,52.7
932,1999,Primorsky Krai,1.2,19.1,10.3,0.7,0.1,45.0819456,134.726645,68.19999999999999
933,2000,Primorsky Krai,1.8,25.1,15.0,0.6,0.2,45.0819456,134.726645,118.5
934,2001,Primorsky Krai,1.5,26.5,15.2,0.6,0.1,45.0819456,134.726645,97.4
935,2002,Primorsky Krai,1.6,28.3,16.0,0.6,0.1,45.0819456,134.726645,48.5
936,2003,Primorsky Krai,1.7,28.5,16.2,0.7,0.2,45.0819456,134.726645,65.6
937,2004,Primorsky Krai,2.8,45.4,13.8,1.2,0.3,45.0819456,134.726645,94.4
938,2005,Primorsky Krai,5.2,53.7,15.9,1.6,0.6,45.0819456,134.726645,69.1
939,2006,Primorsky Krai,4.6,59.6,14.8,1.7,0.6,45.0819456,134.726645,89.90000000000002
940,2007,Primorsky Krai,4.9,66.8,13.5,1.9,0.7,45.0819456,134.726645,94.0
941,2008,Primorsky Krai,5.3,78.4,12.6,2.1,0.7,45.0819456,134.726645,59.6
942,2009,Primorsky Krai,5.6,69.8,11.7,2.3,0.8,45.0819456,134.726645,77.7
943,2010,Primorsky Krai,5.5,70.8,11.1,2.7,0.8,45.0819456,134.726645,70.2
944,2011,Primorsky Krai,6.03,72.22,10.91,2.72,0.82,45.0819456,134.726645,73.49999999999999
945,2012,Primorsky Krai,6.7,67.3,11.2,2.3,0.8,45.0819456,134.726645,91.6
946,2013,Primorsky Krai,5.9,67.5,11.4,2.3,0.9,45.0819456,134.726645,114.7
947,2014,Primorsky Krai,6.7,66.1,11.4,2.4,1.1,45.0819456,134.726645,96.39999999999999
948,2015,Primorsky Krai,6.2,71.5,7.7,2.0,0.8,45.0819456,134.726645,24.299999999999997
949,2016,Primorsky Krai,6.8,72.4,8.6,2.2,0.8,45.0819456,134.726645,76.1
950,1998,Pskov Oblast,1.8,7.2,8.7,0.3,0.04,57.5358729,28.8586826,88.5
951,1999,Pskov Oblast,6.1,18.0,7.9,0.3,0.04,57.5358729,28.8586826,123.7
952,2000,Pskov Oblast,7.1,22.0,12.9,0.5,0.1,57.5358729,28.8586826,
953,2001,Pskov Oblast,9.6,33.5,13.3,0.5,0.1,57.5358729,28.8586826,111.60000000000001
954,2002,Pskov Oblast,10.3,46.3,10.8,0.6,0.1,57.5358729,28.8586826,37.9
955,2003,Pskov Oblast,13.5,52.9,10.9,0.6,0.1,57.5358729,28.8586826,84.3
956,2004,Pskov Oblast,17.5,67.9,10.2,0.7,0.2,57.5358729,28.8586826,38.4
957,2005,Pskov Oblast,12.8,63.0,9.8,0.9,0.2,57.5358729,28.8586826,70.0
958,2006,Pskov Oblast,11.8,71.6,10.0,0.9,0.2,57.5358729,28.8586826,105.8
959,2007,Pskov Oblast,10.2,64.7,11.3,1.3,0.4,57.5358729,28.8586826,34.3
960,2008,Pskov Oblast,9.5,68.8,13.1,1.8,0.7,57.5358729,28.8586826,84.80000000000001
961,2009,Pskov Oblast,10.3,62.3,13.5,1.7,0.7,57.5358729,28.8586826,87.60000000000001
962,2010,Pskov Oblast,13.6,58.1,15.1,2.0,0.9,57.5358729,28.8586826,106.50000000000001
963,2011,Pskov Oblast,12.75,48.17,13.5,2.29,0.88,57.5358729,28.8586826,82.10000000000001
964,2012,Pskov Oblast,9.5,43.1,12.1,1.8,0.9,57.5358729,28.8586826,74.4
965,2013,Pskov Oblast,7.3,40.5,8.0,1.0,0.6,57.5358729,28.8586826,110.19999999999999
966,2014,Pskov Oblast,12.1,47.5,8.4,1.9,0.7,57.5358729,28.8586826,
967,2015,Pskov Oblast,9.7,50.9,6.7,1.7,0.7,57.5358729,28.8586826,103.3
968,2016,Pskov Oblast,10.4,38.5,6.4,1.5,0.8,57.5358729,28.8586826,86.50000000000001
969,1998,Altai Republic,3.4,7.6,9.0,0.5,0.1,50.8649232,86.89231016672026,108.60000000000001
970,1999,Altai Republic,4.8,5.1,7.9,0.6,0.1,50.8649232,86.89231016672026,89.50000000000001
971,2000,Altai Republic,5.4,12.1,9.8,0.7,0.1,50.8649232,86.89231016672026,76.1
972,2001,Altai Republic,5.7,18.7,10.6,0.9,0.1,50.8649232,86.89231016672026,54.5
973,2002,Altai Republic,5.7,30.9,10.1,1.0,0.1,50.8649232,86.89231016672026,68.20000000000002
974,2003,Altai Republic,6.4,25.9,10.6,1.0,0.1,50.8649232,86.89231016672026,115.0
975,2004,Altai Republic,6.7,25.4,11.2,1.1,0.1,50.8649232,86.89231016672026,125.3
976,2005,Altai Republic,6.0,27.1,11.7,1.2,0.1,50.8649232,86.89231016672026,80.00000000000001
977,2006,Altai Republic,4.0,32.4,9.5,0.8,0.1,50.8649232,86.89231016672026,69.1
978,2007,Altai Republic,4.8,39.4,10.5,0.7,0.3,50.8649232,86.89231016672026,79.79999999999998
979,2008,Altai Republic,6.0,46.7,10.5,0.8,0.4,50.8649232,86.89231016672026,80.5
980,2009,Altai Republic,5.5,60.7,10.4,0.8,0.4,50.8649232,86.89231016672026,97.5
981,2010,Altai Republic,6.1,59.9,9.9,1.1,0.4,50.8649232,86.89231016672026,130.8
982,2011,Altai Republic,5.71,61.96,10.19,1.16,0.52,50.8649232,86.89231016672026,88.4
983,2012,Altai Republic,5.2,62.9,9.9,1.0,0.5,50.8649232,86.89231016672026,75.8
984,2013,Altai Republic,4.2,59.5,9.1,1.0,0.4,50.8649232,86.89231016672026,76.2
985,2014,Altai Republic,4.2,39.0,8.8,1.4,0.4,50.8649232,86.89231016672026,104.5
986,2015,Altai Republic,4.3,40.3,7.7,1.0,0.3,50.8649232,86.89231016672026,90.19999999999999
987,2016,Altai Republic,4.5,42.2,6.6,1.0,0.3,50.8649232,86.89231016672026,88.5
988,1998,Komi Republic,5.7,30.3,21.1,1.9,0.6,63.9881421,54.3326073,77.80000000000001
989,1999,Komi Republic,5.9,35.7,25.9,2.5,0.6,63.9881421,54.3326073,123.3
990,2000,Komi Republic,4.6,35.1,27.4,1.9,0.4,63.9881421,54.3326073,83.3
991,2001,Komi Republic,5.6,37.6,28.5,0.8,0.5,63.9881421,54.3326073,63.5
992,2002,Komi Republic,7.6,33.9,28.4,0.9,0.5,63.9881421,54.3326073,72.00000000000001
993,2003,Komi Republic,8.3,44.4,29.7,0.8,0.5,63.9881421,54.3326073,77.2
994,2004,Komi Republic,10.3,76.2,28.1,1.1,0.5,63.9881421,54.3326073,163.8
995,2005,Komi Republic,9.6,70.7,26.7,1.2,0.6,63.9881421,54.3326073,59.1
996,2006,Komi Republic,9.3,67.2,18.6,1.3,0.6,63.9881421,54.3326073,83.2
997,2007,Komi Republic,11.2,88.3,15.6,1.8,0.7,63.9881421,54.3326073,121.80000000000001
998,2008,Komi Republic,12.4,89.5,15.8,1.8,0.8,63.9881421,54.3326073,
999,2009,Komi Republic,13.1,90.8,16.7,1.9,0.8,63.9881421,54.3326073,16.799999999999997
1000,2010,Komi Republic,12.8,90.4,17.1,2.2,1.0,63.9881421,54.3326073,83.39999999999999
1001,2011,Komi Republic,10.75,94.74,17.83,2.25,1.09,63.9881421,54.3326073,77.39999999999999
1002,2012,Komi Republic,9.6,90.0,18.9,2.2,1.3,63.9881421,54.3326073,81.0
1003,2013,Komi Republic,9.0,81.2,16.3,2.4,1.3,63.9881421,54.3326073,96.7
1004,2014,Komi Republic,10.4,65.0,14.3,2.0,1.3,63.9881421,54.3326073,94.10000000000001
1005,2015,Komi Republic,9.5,64.7,13.0,1.7,1.1,63.9881421,54.3326073,79.9
1006,2016,Komi Republic,9.6,63.4,12.5,1.6,1.2,63.9881421,54.3326073,64.80000000000001
1007,1998,Tuva Republic,1.9,7.4,11.1,0.3,0.1,51.4017149,93.8582593,109.99999999999999
1008,1999,Tuva Republic,1.8,11.8,10.9,0.3,0.4,51.4017149,93.8582593,103.9
1009,2000,Tuva Republic,1.6,24.4,11.3,0.1,0.4,51.4017149,93.8582593,56.199999999999996
1010,2001,Tuva Republic,1.6,25.7,9.8,0.1,0.1,51.4017149,93.8582593,120.20000000000002
1011,2002,Tuva Republic,2.0,23.3,13.5,0.2,0.1,51.4017149,93.8582593,76.8
1012,2003,Tuva Republic,2.1,25.0,14.7,0.2,0.1,51.4017149,93.8582593,109.99999999999999
1013,2004,Tuva Republic,2.1,25.8,15.2,0.2,0.0,51.4017149,93.8582593,151.1
1014,2005,Tuva Republic,2.7,29.0,16.2,0.5,0.1,51.4017149,93.8582593,
1015,2006,Tuva Republic,1.8,49.2,11.6,0.3,0.1,51.4017149,93.8582593,59.7
1016,2007,Tuva Republic,1.9,52.1,13.9,0.5,0.2,51.4017149,93.8582593,33.6
1017,2008,Tuva Republic,2.0,58.8,15.3,0.6,0.3,51.4017149,93.8582593,67.60000000000001
1018,2009,Tuva Republic,2.9,64.3,15.2,0.6,0.3,51.4017149,93.8582593,109.99999999999999
1019,2010,Tuva Republic,5.1,77.7,15.2,0.6,0.4,51.4017149,93.8582593,97.39999999999999
1020,2011,Tuva Republic,4.26,81.21,15.33,0.77,0.37,51.4017149,93.8582593,46.900000000000006
1021,2012,Tuva Republic,3.8,95.8,12.1,0.8,0.4,51.4017149,93.8582593,74.80000000000001
1022,2013,Tuva Republic,2.7,90.0,10.3,0.7,0.4,51.4017149,93.8582593,97.19999999999997
1023,2014,Tuva Republic,2.1,84.6,4.0,0.7,0.3,51.4017149,93.8582593,72.2
1024,2015,Tuva Republic,1.9,67.0,2.2,0.5,0.2,51.4017149,93.8582593,93.89999999999999
1025,2016,Tuva Republic,1.9,59.5,2.4,0.5,0.2,51.4017149,93.8582593,91.2
1026,1998,Rostov Oblast,5.3,20.1,9.7,1.3,0.1,47.6222451,40.7957942,46.4
1027,1999,Rostov Oblast,6.2,27.8,9.7,1.5,0.1,47.6222451,40.7957942,75.7
1028,2000,Rostov Oblast,5.5,30.0,7.9,2.2,0.2,47.6222451,40.7957942,66.8
1029,2001,Rostov Oblast,4.1,39.9,7.1,1.8,0.2,47.6222451,40.7957942,72.0
1030,2002,Rostov Oblast,4.0,44.7,7.0,1.5,0.3,47.6222451,40.7957942,80.1
1031,2003,Rostov Oblast,4.4,51.1,6.9,1.5,0.3,47.6222451,40.7957942,109.30000000000003
1032,2004,Rostov Oblast,3.8,58.8,6.9,1.1,0.3,47.6222451,40.7957942,89.80000000000001
1033,2005,Rostov Oblast,3.8,58.7,6.7,1.3,0.4,47.6222451,40.7957942,17.3
1034,2006,Rostov Oblast,3.3,57.3,5.6,1.3,0.4,47.6222451,40.7957942,78.3
1035,2007,Rostov Oblast,4.2,60.8,5.3,1.4,0.4,47.6222451,40.7957942,86.50000000000001
1036,2008,Rostov Oblast,5.0,55.0,5.5,1.6,0.5,47.6222451,40.7957942,108.10000000000001
1037,2009,Rostov Oblast,5.0,51.0,5.5,1.5,0.5,47.6222451,40.7957942,
1038,2010,Rostov Oblast,5.2,47.5,5.3,1.7,0.6,47.6222451,40.7957942,105.10000000000001
1039,2011,Rostov Oblast,4.61,48.69,5.27,1.6,0.6,47.6222451,40.7957942,33.599999999999994
1040,2012,Rostov Oblast,4.0,50.8,5.3,1.6,0.7,47.6222451,40.7957942,85.7
1041,2013,Rostov Oblast,4.5,52.6,4.6,1.5,0.6,47.6222451,40.7957942,33.3
1042,2014,Rostov Oblast,4.5,55.0,3.9,1.3,0.5,47.6222451,40.7957942,76.19999999999999
1043,2015,Rostov Oblast,4.4,55.3,3.8,1.2,0.5,47.6222451,40.7957942,106.09999999999998
1044,2016,Rostov Oblast,4.2,55.4,3.8,1.1,0.5,47.6222451,40.7957942,33.099999999999994
1045,1998,Ryazan Oblast,1.6,28.4,14.8,1.5,0.1,54.3377572,40.60199615386047,88.39999999999999
1046,1999,Ryazan Oblast,1.3,31.9,14.8,1.5,0.1,54.3377572,40.60199615386047,91.59999999999998
1047,2000,Ryazan Oblast,2.1,32.2,13.3,1.2,0.1,54.3377572,40.60199615386047,105.9
1048,2001,Ryazan Oblast,2.4,40.3,13.5,1.4,0.1,54.3377572,40.60199615386047,79.1
1049,2002,Ryazan Oblast,2.8,43.2,12.4,1.3,0.1,54.3377572,40.60199615386047,70.2
1050,2003,Ryazan Oblast,2.9,46.5,12.5,1.2,0.2,54.3377572,40.60199615386047,106.2
1051,2004,Ryazan Oblast,3.2,54.9,10.0,1.2,0.2,54.3377572,40.60199615386047,
1052,2005,Ryazan Oblast,4.2,57.6,9.3,1.2,0.2,54.3377572,40.60199615386047,100.60000000000002
1053,2006,Ryazan Oblast,4.0,58.1,9.3,1.3,0.2,54.3377572,40.60199615386047,86.10000000000001
1054,2007,Ryazan Oblast,5.7,60.6,9.5,1.2,0.3,54.3377572,40.60199615386047,109.89999999999999
1055,2008,Ryazan Oblast,6.4,58.0,9.4,1.2,0.4,54.3377572,40.60199615386047,93.9
1056,2009,Ryazan Oblast,6.4,55.6,8.4,1.2,0.4,54.3377572,40.60199615386047,87.0
1057,2010,Ryazan Oblast,6.7,58.6,8.7,1.4,0.5,54.3377572,40.60199615386047,54.9
